"year","month","day","habitat","stateProvince","locality","decimalLatitude","decimalLongitude","scientificName","genus","subgenus","specificEpithet","elevation"
1950,8,16,"","Oaxaca","3-5 miles northeast of Santo Domingo Albarradas",17.083,-96.25,"Quercus castanea Née","Quercus",NA,"castanea",NA
1983,5,26,"Sierra con bosque seco pino (P. Oocarpa, etc. ) cañoncito con agua con Carpinus, Ficus, Quercus, Liquidambar, Inga.,etc.","Oaxaca","10 km al SE de Las Juntas (unión de Ríos Cargamoneda y Gigante) enc amino a Chicomazatlán y Ciénega de León, Chiapas, muy cerca de la línea con Chiapas.",16.767,-94.05,"Quercus lancifolia Schltdl. & Cham.","Quercus",NA,"lancifolia",1000
1986,3,6,"","Oaxaca","Región de Benito Juárez, valle del Río Portamonedas, ca. 38 km al N de San Pedro Tapanatepec.",16.717,-94.133,"Quercus sapotifolia Liebm.","Quercus",NA,"sapotifolia",1300
1978,7,21,"Cutoverpine-oak forest","Oaxaca","Ca 10 mi N. of Matias Romero, Hwy 185 from Juchitan to Acayucan",16.883,-95.033,"Quercus oleoides Schltdl. & Cham.","Quercus",NA,"oleoides",NA
1993,1,16,"","Oaxaca","Ca. 60 air km SSW of Cd. Oaxaca, 8 rd km E of San Juan Mixtepec, 25 km W of Tlaxiaco",17.3,-97.783,"Quercus peduncularis Née","Quercus",NA,"peduncularis",2070
1993,1,16,"","Oaxaca","109 air km WNW of Cd. Oaxaca, on road from Tlaxiaco to Sn Juan Mixtepec, 7 air km. NW of Tlaxiaco (9 rd. km. MW of Tlaxiaco), S side of river just SE of the crossing",17.317,-97.717,"Quercus conzattii Trel.","Quercus",NA,"conzattii",1905
1993,1,16,"","Oaxaca","3 km S of Asunción Nochixtlán, the 10 km by road W of Hwy. 190, on rocky ridge reached by severely eroded road 4 km W of San Mateo Etlatango",17.417,-97.217,"Quercus grahamii Benth.","Quercus",NA,"grahamii",2240
1985,8,23,"Bosque mesófilo de montaña con Quercus skinneri, Oecopetalum, Ficus. Pendientes fuertes con suelo negro","Oaxaca","Cerro y filo al O de la Coralilla (Díaz Ordaz), ca. 37 km en línea recta al N de San Pedro Tapanatepec",16.717,-94.2,"Quercus skinneri Benth.","Quercus",NA,"skinneri",1500
1986,5,20,"Bosque de Pino-Encino","Oaxaca","Arroyo de La Esperanza, ca. 7 km en línea recta al NE de Benito Juárez en el valle del Río Portamonedas, ca. 45 km al N de San Pedro Tapanatepec",16.767,-94.117,"Quercus elliptica Née","Quercus",NA,"elliptica",900
1993,1,15,"","Oaxaca","128 air km WNW of Cd. Oaxaca, on road from Santiago Juxtlahuaca to San Juan Mixtepec, 27 road km E of Juxtlahuaca, 11 road km W of San Juan Mixtepec, 27 road km E of Juxtlahuaca, 11 road km W of San Juan Mixtepec, at the edge of village of Tejocotes",17.317,-97.9,"Quercus conzattii Trel.","Quercus",NA,"conzattii",2350
1993,1,16,"","Oaxaca","Ca. 60 air Km SSW of Cd. oaxaca, 13 rd Km E of San Juan Mixtepec, 20 rd Km W of Tlaxiaco.",17.35,-97.71667,"Quercus crassifolia Bonpl.","Quercus",NA,"crassifolia",2070
1993,1,6,"","Oaxaca","OAXACA, 60 AIR KM SSW OF CD OAXACA, 8 RD KM E OF SAN JUAN MIXTEPEC, 25 KM W OF TLAXIACO",17.3,-97.783,"Quercus elliptica Née","Quercus",NA,"elliptica",NA
1989,5,8,"","Oaxaca","San Lorenzo Albarradas, NE de Mitla",16.9003,-96.2569,"Quercus liebmannii Oerst. ex Trel.","Quercus",NA,"liebmannii",NA
1991,10,9,"","Oaxaca","Just off Highway 175 (road from Ixtlán de Juárez to Valle Nacional). Distrito Ixtlán, Región Sierra Norte",17.593055,-96.476389,"Quercus corrugata Hook.","Quercus",NA,"corrugata",2250
1993,1,14,"Hills with palmetto, Agave, Ipomoea, Cassia, compositae shrubs, Q. grahamii. In open patches.","Oaxaca","On Highway 1540 km of Huajapan de León, 70 km N of Santiago Juxtlahuaca",17.733,-97.917,"Quercus magnoliifolia Née","Quercus",NA,"magnoliifolia",1830
1986,9,10,"Bosque mesófilo de Calophyllum, Cedrela, Liquidambar, Quercus skutchii y con pino en partes. Suelo negro y amarillo","Oaxaca","Cerro El Retén, cerca del paraje palmero 'El progreso' y la vereda El Progreso-El Salto, ca. 23 km al NE de Zanatepec",16.667,-94.25,"Quercus insignis M.Martens & Galeotti","Quercus",NA,"insignis",NA
1993,1,16,"Top of hill on generally S-facing slope. White powdery igneous soil","Oaxaca","103 air km WNW of Cd. Oaxaca, Highway 125 14 km. NE of Tlaxiaco, 2 km SW of La Vista Hermosa.",17.3,-97.65,"Quercus conzattii Trel.","Quercus",NA,"conzattii",2225
1993,1,16,"","Oaxaca","109 air km WNW of Cd. Oaxaca, on road from Tlaxiaco to Sn Juan Mixtepec, 7 air km. NW of Tlaxiaco (9 rd. km. MW of Tlaxiaco), S side of river just SE of the crossing",17.317,-97.717,"Quercus crassifolia Bonpl.","Quercus",NA,"crassifolia",1904
1995,5,17,"","Oaxaca","24 km. al N-NE de Río Hondo, brecha a Agua Blanca",16.54,-95.83056,"Quercus conspersa Benth.","Quercus",NA,"conspersa",1470
1994,3,2,"","Oaxaca","8.0 km en línea recta al S (177°) de Santa Cruz Tepetotutla",17.66833,-96.55667,"Quercus corrugata Hook.","Quercus",NA,"corrugata",2250
1994,9,17,"","Oaxaca","Cerro Paraje Ladrón. Distrito Coixtlahuaca, Región Mixteca",18.11667,-97.3,"Quercus magnoliifolia Née","Quercus",NA,"magnoliifolia",2150
1995,5,17,"","Oaxaca","24 km al N-NE de Río Hondo, brecha a Agua Blanca.",16.54,-95.83056,"Quercus obtusata Bonpl.","Quercus",NA,"obtusata",1470
1994,5,15,"","Oaxaca","7.3 km en línea recta al S (179°) de Santa Cruz Tepetotutla",17.67306,-96.55778,"Quercus corrugata Hook.","Quercus",NA,"corrugata",2220
1993,6,25,"","Oaxaca","11 Km de San Marcos Arteaga, carretera a Tonalá, Cerro La Cruz, Dto Huajuapan",17.7417,-97.9417,"Quercus magnoliifolia Née","Quercus",NA,"magnoliifolia",NA
1992,7,3,"Bosque de pino-encino con elementos mesófilos. Suelo amarillo arcilloso","Oaxaca","35.5 km al SO de San Jerónimo Coatlán, brecha a Piedra Larga",16.2,-96.95,"Quercus elliptica Née","Quercus",NA,"elliptica",1500
1992,7,3,"Bosque de pino-encino con elementos mesófilos. Suelo amarillo arcilloso","Oaxaca","35.5 km al SO de Sn Jerónimo Coatla, brecha a Piedra Larga",16.2,-96.95,"Quercus skinneri Benth.","Quercus",NA,"skinneri",1500
1985,6,12,"","Oaxaca","Buenavista, 30 km S de Asunción Nochixtlán, carretera Acatlán de Osorio-Oaxaca. Distrito Nochixtlán, Región Mixteca",17.31667,-97.11667,"Quercus obtusata Bonpl.","Quercus",NA,"obtusata",2300
1984,10,6,"","Oaxaca","1 km. al N. de Congregación Benito Juárez, ca. del Río Portamonedas, ca. 39 km. an línea recta al N. de San pedro Tapanatepec",16.725,-94.14167,"Quercus conspersa Benth.","Quercus",NA,"conspersa",900
1988,3,19,"Bosque de Pino-Encino.","Oaxaca","18 km al SW de San Jerónimo Coatlán, vereda a Cruz de Honduras. Distrito Miahuatlán, Región Sierra Sur",16.183,-96.933,"Quercus scytophylla Liebm.","Quercus",NA,"scytophylla",1810
1991,10,24,"","Oaxaca","Cerro de Las Tres Cruces, al S de El Limón",16.26667,-95.46667,"Quercus castanea Née","Quercus",NA,"castanea",NA
1988,1,30,"","Oaxaca","Zona caliente. Distrito Ixtlán, Región Sierra Norte",17.516667,-96.533333,"Quercus polymorpha Schltdl. & Cham.","Quercus",NA,"polymorpha",1500
1990,11,30,"","Oaxaca","38.6 km al SW de San Jerónimo Coatlán, brecha a Piedra Larga. Distrito Miahuatlán, Región Sierra Sur",16.15,-96.96667,"Quercus elliptica Née","Quercus",NA,"elliptica",1400
1989,3,16,"","Oaxaca","7 km al NE del campamento maderero 'Cerro Sol', sobre la brecha a Progreso. Distrito Miahuatlán, Región Sierra Sur",16.15,-97.01667,"Quercus elliptica Née","Quercus",NA,"elliptica",1470
1992,6,29,"Selva baja caducifolia alterada. Suelo calizo","Oaxaca","Dto. Miahuatlan. Cañada de Sn Jeronimo, al N de el poblado, sigiendo la corriente del río ca. 3 km",16.25,-96.883,"Quercus splendens Née","Quercus",NA,"splendens",1450
1988,5,6,"Bosque de pino","Oaxaca","1 KM AL S DE SAN MIGUEL TENANGO",16.317,-95.583,"Quercus elliptica Née","Quercus",NA,"elliptica",NA
1992,6,30,"Bosque de pino-encino con Aluns, Chyranthodendron, Fuchsia y Cestrum. Suelo rojizo arcilloso","Oaxaca","Dto. Miahuatlán, 10 km al SO de Sn. Jerónimo Coatlán, brecha a Piedra Larga",16.333,-96.95,"Quercus laurina Bonpl.","Quercus",NA,"laurina",2050
1990,9,25,"Selva baja caducifolia","Oaxaca","1 km al W de Pochotepec",17.967,-97.033,"Quercus glaucoides M.Martens & Galeotti","Quercus",NA,"glaucoides",1310
1991,10,24,"","Oaxaca","Cerro de las Tres Cruces, al S del El Limón",16.267,-95.467,"Quercus L.","Quercus",NA,"",NA
1991,9,22,"","Oaxaca","'El Boquerón', al S de San Miguel Huautla. Distrito Nochixtlán, Región Mixteca",17.71667,-97.16667,"Quercus greggii (A.DC.) Trel.","Quercus",NA,"greggii",2150
1990,4,17,"","Oaxaca","TOTONTEPEC",17.25,-96.033,"Quercus corrugata Hook.","Quercus",NA,"corrugata",1900
1991,3,30,"","Oaxaca","3 km al N de Chicahua, brcha Nochixtlán-Ocotlán. Distr. Nochixtlán",17.65,-97.2,"Quercus crassipes Bonpl.","Quercus",NA,"crassipes",2300
1986,1,4,"","Oaxaca","Ca. 3 km al N de Sta. María por la vereda al Paso Tzajinjean del Río del Corte",16.925,-94.68333,"Quercus elliptica Née","Quercus",NA,"elliptica",300
1990,8,8,"Vegetación cañada de bosque mesófilo en bosque de pino-encino. Suelo rojizo arcilloso.","Oaxaca","Espuerlas de San Antonio 22.5 km al SW de San J. Coatlán, brecha a Piedra Larga. Dto. Miahuatlán.",16.217,-96.9,"Quercus laurina Bonpl.","Quercus",NA,"laurina",1900
1983,8,4,"","Oaxaca","10.2 Km N de (San Francisco) Telixtlahuaca, carretera a (San Juan Bautista) Cuicatlán",17.35,-96.933,"Quercus magnoliifolia Née","Quercus",NA,"magnoliifolia",1970
1984,8,16,"","Oaxaca","1 km al O de la Coralilla (Diáz Ordáz) por Arroyo del Salto, Valle del Río Escondido (Arroyo Baúl), ca 37 km en linea recta al N de San Pedro Tapanatepec",16.717,-94.183,"Quercus sapotifolia Liebm.","Quercus",NA,"sapotifolia",1000
1991,12,5,"","Oaxaca","Río Seco a Río Santiago, SW de Santa María Tecomavaca, brecha a Santa María Ixcatlán",17.9,-97.067,"Quercus polymorpha Schltdl. & Cham.","Quercus",NA,"polymorpha",1150
1991,3,29,"","Oaxaca","1 km al S de Fortin el Alto, brecha Chicahua-Nochixtlán.",17.6,-97.2,"Quercus crassifolia Bonpl.","Quercus",NA,"crassifolia",2200
1988,1,30,"","Oaxaca","Zona caliente. Distrito Ixtlán, Región Sierra Norte",17.516667,-96.533333,"Quercus polymorpha Schltdl. & Cham.","Quercus",NA,"polymorpha",1500
1985,7,19,"","Oaxaca","Mesa de La Hierba, N de La Unión. Distrito Coixtlahuaca, Región Mixteca",17.95,-97.35,"Quercus microphylla Née","Quercus",NA,"microphylla",2120
1990,9,10,"","Oaxaca","Las Placas, Cerro Verde, N de Tepelmeme Villa de Morelos. Distrito Coixtlahuaca, Región Mixteca",18.06667,-97.31667,"Quercus greggii (A.DC.) Trel.","Quercus",NA,"greggii",NA
1991,3,29,"","Oaxaca","1 km al S de Fortin el Alto, brecha Chicahua-Nochixtlán.",17.6,-97.2,"Quercus crassifolia Bonpl.","Quercus",NA,"crassifolia",2200
1991,3,19,"","Oaxaca","3 km al S de Fortín el Alto, brecha Chicahua-Nochixtlán; Distrito Nochixtlán",17.583,-97.2,"Quercus castanea Née","Quercus",NA,"castanea",2200
1992,6,30,"Encinar alterado. Suelo rocoso arcilloso","Oaxaca","Dto. Miahuatlan. 4 Km al NO de Sn Jerónimo Coatlan, brecha a Piedra Larga",16.233,-96.883,"Quercus liebmannii Oerst. ex Trel.","Quercus",NA,"liebmannii",1950
1990,9,10,"Bosque de encino","Oaxaca","Al N-E de El Rodeo, faldas de Cerro Verde. Distrito Coixtlahuaca, Región Mixteca",18.06667,-97.36667,"Quercus obtusata Bonpl.","Quercus",NA,"obtusata",2500
1988,5,6,"","Oaxaca","Río Azucena a 12 km NO de San Juan Mixtepec. Distrito Juxtlahuaca, Región Mixteca",17.38333,-97.86667,"Quercus urbani Trel.","Quercus",NA,"urbani",1800
1990,9,11,"","Oaxaca","El Rodeo, N de Tepelmeme Villa de Morelos. Distrito Coixtlahuaca, Región Mixteca",17.98333,-97.25,"Quercus sebifera Trel.","Quercus",NA,"sebifera",NA
1988,5,9,"","Oaxaca","Barrio San Pedro 'El Corral' a 2 km al SE de San Juan Mixtepec. Distrito Juxtlahuaca, Región Mixteca",17.28333,-97.81667,"Quercus magnoliifolia Née","Quercus",NA,"magnoliifolia",2000
1988,7,10,"","Oaxaca","Peña Blanca, 12 km O de San Juan Mixtepec. Distrito Juxtlahuaca, Región Mixteca",17.33333,-97.88333,"Quercus peduncularis Née","Quercus",NA,"peduncularis",2100
1986,5,12,"","Oaxaca","Oaxaca, Dtro. de Villa Alta, Mpio. de San Mateo Cajonos: 2.7 mi from center of San Mateo Cajonos on road to Villa Hidalgo Yalalag, at top of steep side road going down hill",17.167,-96.2,"Quercus conspersa Benth.","Quercus",NA,"conspersa",1120
1988,11,8,"","Oaxaca","Cañada de caba Yáa a 7 km s de san Juan Mixtepec. Distrito Juxtlahuaca, Región Mixteca",17.25,-97.83333,"Quercus crassifolia Bonpl.","Quercus",NA,"crassifolia",2100
1988,8,27,"","Oaxaca","1 km al NO de San Juan Mixtepec",17.383,-97.833,"Quercus castanea Née","Quercus",NA,"castanea",1740
1990,9,7,"","Oaxaca","Cerro Malintzin, al N-NO de San Pedro Nopala. Distrito Teposcolula, Región Mixteca",17.85,-97.55,"Quercus deserticola Trel.","Quercus",NA,"deserticola",2610
1990,9,8,"","Oaxaca","6 km al E de Tejupan por la carretera a Suchixtlahuaca; Distrito Teposcolula",17.667,-97.417,"Quercus castanea Née","Quercus",NA,"castanea",2300
1990,9,16,"","Oaxaca","2 km al O de Nduayaco por la brecha a Chicahua. Distrito Nochixtlán, Región Mixteca",17.68333,-97.16667,"Quercus acutifolia Née","Quercus",NA,"acutifolia",2200
1990,9,10,"","Oaxaca","Al N-E de El Rodeo, faldas de Cerro Verde. Distrito Coixtlahuaca, Región Mixteca",18.06667,-97.36667,"Quercus obtusa (Willd.) Pursh","Quercus",NA,"obtusa",2500
1990,9,10,"","Oaxaca","Al N-E de El Rodeo, faldas de Cerro Verde. Distrito Coixtlahuaca, Región Mixteca",18.06667,-97.36667,"Quercus acutifolia Née","Quercus",NA,"acutifolia",2500
1989,11,8,"Bosque semihúmedo de pinos y encinos","Oaxaca","Cañada de caba Yáa a 7 km s de san Juan Mixtepec. Distrito Juxtlahuaca, Región Mixteca",17.25,-97.83333,"Quercus crassifolia Bonpl.","Quercus",NA,"crassifolia",2100
1986,5,9,"","Oaxaca","Dtro. Centro, South slope of Sierra de San Felipe on trail from Estación Microondas Corral de Piedras",17.15,-96.683,"Quercus laurina Bonpl.","Quercus",NA,"laurina",2930
1988,11,8,"","Oaxaca","Yucu Shúun (Monte de Tesoro) a 16 km S de San Juan Mixtepec. Distrito Juxtlahuaca, Región Mixteca",17.23333,-97.83333,"Quercus candicans Née","Quercus",NA,"candicans",2500
1988,10,4,"","Oaxaca","Lomas del Río Azucena, a 3 km al SE de Pueblo Viejo. Distrito Juxtlahuaca, Región Mixteca",17.36667,-97.83333,"Quercus conzattii Trel.","Quercus",NA,"conzattii",1900
1986,4,24,"","Oaxaca","Dto. de Ixtlán. 1.8 mi E of Ruta Nacional 175 at La Cumbre on dirt road to Yurila.",17.167,-96.583,"Quercus rugosa Née","Quercus",NA,"rugosa",2640
1986,7,4,"","Oaxaca","20 km SW de Heroica Ciudad de Huajuapan de León. Distrito Huajuapam, Región Mixteca",17.73333,-97.81667,"Quercus magnoliifolia Née","Quercus",NA,"magnoliifolia",1900
1980,10,14,"","Oaxaca","5 Km al NE de Ixtlán de Juárez, Rancho Vivero Teja, Dto Ixtlán",17.3211,-96.4625,"Quercus conzattii Trel.","Quercus",NA,"conzattii",NA
1981,5,16,"","Oaxaca","25 km N de Asunción Nochixtlán, ruta 190 Asunción Nochixtlán-Oaxaca. Distrito Teposcolula, Región Mixteca",17.56667,-97.43333,"Quercus magnoliifolia Née","Quercus",NA,"magnoliifolia",NA
1982,2,18,"","Oaxaca","3 km N de San Isidro Lagunas. Distrito Teposcolula, Región Mixteca",17.6,-97.51667,"Quercus magnoliifolia Née","Quercus",NA,"magnoliifolia",2420
1976,8,23,"","Oaxaca","Tomellín, Distrito de Cuicatlán",17.7567,-96.9503,"Quercus liebmannii Oerst. ex Trel.","Quercus",NA,"liebmannii",NA
1972,9,4,"","Oaxaca","Km. 99 Tehuantepec a Oaxaca. (San Juan La Jarcia, Oax.).",16.317,-95.583,"Quercus magnoliifolia Née","Quercus",NA,"magnoliifolia",NA
1996,8,5,"","Oaxaca","Mitla arm of the calley.",16.91667,-96.41667,"Quercus castanea Née","Quercus",NA,"castanea",1800
2002,7,5,"Bosque de Pino-Encino","Oaxaca","Km 29 entre Tlaxiaco y Yolomecatl",17.429,-97.587,"Quercus L.","Quercus",NA,"",2116
1921,10,17,"","Oaxaca","Cerros de Asunción Nochixtlán. Distrito Nochixtlán, Región Mixteca",17.46667,-97.23333,"Quercus frutex Trel.","Quercus",NA,"frutex",2300
1960,11,30,"","Oaxaca","Cerro Pelón, Yolox",17.5853,-96.5511,"Quercus macdougallii Martínez","Quercus",NA,"macdougallii",NA
1951,11,23,"","Oaxaca","18 Km al SE de Nochixtlán y 2 Km al NW de Cuesta Blanca",17.3278,-97.1619,"Quercus magnoliifolia Née","Quercus",NA,"magnoliifolia",NA
1937,9,NA,"","Oaxaca","HUAJUAPAN DE LEON",17.8,-97.783,"Quercus glaucoides M.Martens & Galeotti","Quercus",NA,"glaucoides",NA
1965,5,8,"NO DISPONIBLE","Oaxaca","10 miles S of Sola de Vega along road to Puerto Escondido",16.508333,-97.041667,"Quercus castanea Née","Quercus",NA,"castanea",0
1965,5,8,"NO DISPONIBLE","Oaxaca","10 miles S of Sola de Vega along road to Puerto Escondido",16.508333,-97.041667,"Quercus conspersa Benth.","Quercus",NA,"conspersa",0
1965,5,8,"NO DISPONIBLE","Oaxaca","10 miles S of Sola de Vega along road to Puerto Escondido",16.508333,-97.041667,"Quercus peduncularis Née","Quercus",NA,"peduncularis",0
1965,5,8,"Steep slope with Quercus and Pinus","Oaxaca","10 miles S of Sola de Vega along road to Puerto Escondido",16.508333,-97.041667,"Quercus candicans Née","Quercus",NA,"candicans",1050
1965,5,8,"NO DISPONIBLE","Oaxaca","10 miles S of Sola de Vega along road to Puerto Escondido",16.508333,-97.041667,"Quercus scytophylla Liebm.","Quercus",NA,"scytophylla",0
2021,6,5,"","Oaxaca","",16.999387,-96.689007,"Quercus crassifolia Bonpl.","Quercus",NA,"crassifolia",NA
2003,5,30,"","Oaxaca","1 km al N del vivero de CFE, San Felipe del Agua.",17.55111,-96.72306,"Quercus magnoliifolia Née","Quercus",NA,"magnoliifolia",1900
2016,8,27,"","Oaxaca","",17.596504,-97.285883,"Quercus liebmannii Oerst. ex Trel.","Quercus",NA,"liebmannii",NA
2019,9,17,"","Oaxaca","",17.506178,-97.384247,"Quercus castanea Née","Quercus",NA,"castanea",NA
2019,9,6,"","Oaxaca","",17.507464,-97.384235,"Quercus castanea Née","Quercus",NA,"castanea",NA
2019,9,6,"","Oaxaca","",17.50959,-97.391408,"Quercus rugosa Née","Quercus",NA,"rugosa",NA
2019,8,28,"","Oaxaca","",17.442052,-97.348054,"Quercus glaucoides M.Martens & Galeotti","Quercus",NA,"glaucoides",NA
2019,8,20,"","Oaxaca","",17.556836,-97.393324,"Quercus liebmannii Oerst. ex Trel.","Quercus",NA,"liebmannii",NA
2019,10,26,"","Oaxaca","",17.576605,-97.369949,"Quercus obtusata Bonpl.","Quercus",NA,"obtusata",NA
2019,10,26,"","Oaxaca","",17.563755,-97.39257,"Quercus deserticola Trel.","Quercus",NA,"deserticola",NA
2019,8,20,"","Oaxaca","",17.556366,-97.35271,"Quercus grahamii Benth.","Quercus",NA,"grahamii",NA
2019,11,10,"","Oaxaca","",17.645031,-97.372338,"Quercus rugosa Née","Quercus",NA,"rugosa",NA
2006,7,26,"","Oaxaca","",17.083298,-96.73476,"Quercus glaucoides M.Martens & Galeotti","Quercus",NA,"glaucoides",NA
2018,4,22,"","Oaxaca","",17.14201,-96.7261,"Quercus glaucoides M.Martens & Galeotti","Quercus",NA,"glaucoides",NA
2020,7,25,"","Oaxaca","",17.555481,-97.382202,"Quercus liebmannii Oerst. ex Trel.","Quercus",NA,"liebmannii",NA
2019,10,18,"","Oaxaca","",17.082659,-96.73589,"Quercus glaucoides M.Martens & Galeotti","Quercus",NA,"glaucoides",NA
2020,10,24,"","Oaxaca","",17.68832,-97.438141,"Quercus mexicana Bonpl.","Quercus",NA,"mexicana",NA
2020,10,24,"","Oaxaca","",17.688347,-97.437935,"Quercus mexicana Bonpl.","Quercus",NA,"mexicana",NA
2005,7,15,"","Oaxaca","Distrito: Ocotlán. San Jerónimo Taviche",16.68,-96.56,"Quercus glaucoides M.Martens & Galeotti","Quercus",NA,"glaucoides",NA
2002,6,4,"","Oaxaca","750 m. LR del rancho San Agustín. Rumbo a El Encinal. San Miguel del Puerto",15.99522,-96.09967,"Quercus obtusata Bonpl.","Quercus",NA,"obtusata",NA
2008,8,1,"","Oaxaca","Paraje Agua Bendita, a 1.25 km en LR (SE) de la Agencia Buena Vista. Santa Crúz Itundujia",16.71883,-97.60986,"Quercus laurina Bonpl.","Quercus",NA,"laurina",NA
2001,9,26,"","Oaxaca","Vereda de Agua de Fierro (3.5 km del Puente de Fierro, por la terracería a Sta. María Chilchotla), a la terracería de Sta. Cruz - Aguacatitla. Ladera con exposición W HUAUTLA DE JIMENEZ",18.16964,-96.84356,"Quercus ocoteifolia Liebm.","Quercus",NA,"ocoteifolia",NA
2001,10,3,"","Oaxaca","Aproximadamente 30 km de Teotitlán de Flores Magón, por la carretera a Huautla de Jiménez (MEX 182). Antes de llegar al Puerto de la Soledad ND",18.16828,-97.00311,"Quercus corrugata Hook.","Quercus",NA,"corrugata",NA
2008,2,6,"","Oaxaca","Distrito: Pochutla. Carretera Santa María Huatulco-Pluma Hidalgo. Pluma Hidalgo",15.88756,-96.40561,"Quercus magnoliifolia Née","Quercus",NA,"magnoliifolia",NA
2004,11,26,"","Oaxaca","La Concepción. Región: Cañada. Paraje: A 2 km en LR as SW (204º) de Chiquihuitlán de B.J., brecha entre Chiquihuitlán y Santa María Tlalixtac. Chiquihuitlán de Benito Juárez",17.97942,-96.75044,"Quercus oleoides Schltdl. & Cham.","Quercus",NA,"oleoides",NA
