"year","month","day","habitat","stateProvince","locality","decimalLatitude","decimalLongitude","genus","subgenus","specificEpithet","elevation","interest"
1993,4,15,"En claro natural de Bosque de Encino moderadamente perturbado con Pinus sp., Parathesis, Miconia, Eugenia jambos, Ardisia y Psychotria","Chiapas","1 Km. antes de San Luis, sobre el camino Oxchuc-Altamirano",16.737783,-92.1153,"Quercus",NA,"segoviensis",800,"no"
1993,4,20,"Bosque de pino-encino abierto con Pinus oocarpa, Quercus spp., Belotia mexicana, Clethra, Trophis, Dendropanax, Oreopanax, Inga, Nectandra, Ostrya virginiana; ladera exposicion S, pronunciada","Chiapas","1.5 Km. al norte de La Ilusión, carretera Altamirano-Comitán",16.60805,-92.0675,"Quercus",NA,"polymorpha",705,"no"
2002,3,1,"Selva mediana subperennifolia, en la orilla de un arroyo y rodeada por Bosque de Quercus","Chiapas","A 1 Km. del ejido El Paraíso",16.243333,-93.7131,"Quercus",NA,"skinneri",480,"skinneri"
1990,12,5,"Bosque de encino maduro, asociado a Quercus candicans, Q. rugosa, Q. crassifolia, Q. laurina, Persea americana, Clethra lanata y Styrax argenteus","Chiapas","Estación Biológica Huitepec",16.745833,-92.6961,"Quercus",NA,"candicans",1225,"no"
1994,6,17,"Bosque de Pino-encino, con Q. peduncularis, Q. benthamii y Byrsonima crassifolia","Chiapas","8 Km. al suroeste de Jaltenango de La Paz, camino a la Finca Irlanda",16.83055,-92.7583,"Quercus",NA,"sapotifolia",750,"no"
1989,1,19,"Bosque de encino y pino maduro","Chiapas","Rancho Merced Bazom",16.741117,-92.4881,"Quercus",NA,"crispipilis",1225,"no"
NA,NA,NA,"BOSQUE DE ENCINO PERTURBADO","Chiapas","Bautista Chico",16.8,-92.7167,"Quercus",NA,"laurina",1300,"no"
1993,4,13,"Bosque de pino y encino, con Pinus ayacahuite, Pinus oocarpa, Pinus sp., Quercus crasifolia, Quercus sp., Juniperus comitana, y Arbutus xalapensis; ladera con exposición norte, suelos rojos","Chiapas","Camino al Cerro Chihuitz, 5 Km. al este de Tulanca",16.47305,-92.3569,"Quercus",NA,"crassifolia",1140,"no"
1993,4,27,"Ladera con matorral secundario con Quercus spp., Calliandra, Vernonia, Solanum","Chiapas","Yochib, 1 Km adelante, camino Yochib-Tenejapa",16.857778,-92.451667,"Quercus",NA,"sapotifolia",715,"no"
1994,10,5,"Bosque de encino; localidad húmeda; Liquidambar styraciflua L., Pinus chiapensis (Mart.) Andresen, Myrica cerifera L., Rapanea myricoides","Chiapas","Entre Pantheló (centro) y El Progreso, al oeste del centro de Pantheló",17.0225,-92.515,"Quercus",NA,"segoviensis",800,"no"
1992,7,22,"Bosque abierto de encino, asociado a Quercus rugosa, Ostrya virginiana var. guatemalensis y Arbutus xalapensis","Chiapas","Ejido Flores Magón",16.633333,-92.5139,"Quercus",NA,"crispipilis",1175,"no"
1988,11,24,"Acahual bajo, rozado, muy denso, asociado a Rubus spp., Fuchsia microphylla, Viburnum aff. elatum, Gaultheria chiapensis y Pteridium aquilinum","Chiapas","Chilil",16.66945,-92.4808,"Quercus",NA,"rugosa",1175,"no"
2002,8,6,"Bosque de Quercus con presencia de Selva mediana subcaducifolia cercana a un arroyo","Chiapas","Ejido El Paraíso",16.22805,-93.5578,"Quercus",NA,"peduncularis",450,"no"
1992,3,25,"Bosque de pino-encino, asociada con Quercus crispipilis, Q. rugosa, Pinus oaxacana, P. montezumae, P. ayacahuite y Arbutus xalapensis","Chiapas","Cerro El Extranjero",16.65305,-92.573889,"Quercus",NA,"crassipes",1175,"no"
1994,3,10,"Bosque de encino maduro asociado con Quercus crassifolia, Q. laurina, Q. rugosa y Styrax argenteus","Chiapas","Estación Biológica Huitepec, ladera Norte",16.745833,-92.6961,"Quercus",NA,"candicans",1225,"no"
1986,8,24,"Encinar, sistema forestal asociado a Alnus, Baccharis","Chiapas","Muctahuitz",16.866667,-92.75,"Quercus",NA,"crassifolia",1250,"no"
2002,8,6,"Bosque de Quercus","Chiapas","Ejido Sierra Morena, al oeste del poblado",16.2425,-93.5922,"Quercus",NA,"candicans",570,"no"
1993,4,15,"Bosque de pino-encino abierto con Pinus oocarpa, P. michoacana, Vernonia, Oreopanax y Ostrya","Chiapas","Colonia Mendoza, 8 km desde Altamirano hacia Comitán",16.680278,-92.025833,"Quercus",NA,"conspersa",700,"no"
1981,1,10,"Bosque de pino abierto y soleado","Chiapas","Rancho Nuevo",16.666667,-92.5833,"Quercus",NA,"crispipilis",1100,"no"
1994,6,17,"Interior de Bosque de Neblina, con Podocarpus, Liquidambar, Quercus y Oreopanax","Chiapas","Reserva de la Biosfera El Triunfo",15.657783,-92.8242,"Quercus",NA,"acutifolia",850,"no"
1993,4,1,"Bosque de encino pino muy abierto por extracción de leña y carbón","Chiapas","Corazón de María",16.691111,-92.544167,"Quercus",NA,"crassifolia",1190,"no"
1995,5,11,"Sobre piedras en cerro que sobresale en cañada de acahual arbóreo","Chiapas","Km 45 carretera Altamirano-Comitán de Domínguez",16.654167,-92.050833,"Quercus",NA,"sapotifolia",760,"no"
1995,10,19,"Acahual de Bosque Encino","Chiapas","Shuket Ton",16.613333,-92.5231,"Quercus",NA,"crispipilis",1205,"no"
1993,4,13,"Bosque de encino y pino, con Quercus spp. con sotobosque denso de Dodonaea; laderas con exposición sureste, pendiente suave","Chiapas","Km. 145 carretera San Cristóbal-Comitán, 2.5 Km. noroeste Laguna Larga",16.452783,-92.2778,"Quercus",NA,"segoviensis",1005,"no"
1993,4,20,"Bosque de pino, con Pinus patula var. longependunculata, Pinus montezumae, Pinus oaxacana y Quercus spp. dispersos, 25 m. altura del dosel, pendiente suave, sotobosque abierto","Chiapas","Km. 34 carretera San Cristóbal-Ocosingo, cerca de Buenavista",16.761117,-92.3594,"Quercus",NA,"sapotifolia",705,"no"
1993,8,3,"Bosque de pino-encino rodeado de milpa","Chiapas","Arvenza 2 (calvario)",16.785833,-92.7111,"Quercus",NA,"crassifolia",1150,"no"
1993,4,15,"Bosque de Encino moderadamente perturbado con Pinus sp., Parathesis, Ardisia, Miconia, Eugenia jambos y Psychotria","Chiapas","1 Km. antes de San Luis, sobre el camino Oxchuc-Altamirano",16.737783,-92.1153,"Quercus",NA,"sapotifolia",800,"no"
2002,3,31,"Selva baja caducifolia","Chiapas","Rancho El Cafetal",16.375,-93.9608,"Quercus",NA,"elliptica",459,"no"
1995,3,22,"Bosque chaparro de Encinos, Acacias, seco, perturbado","Chiapas","3.2 Km. al sur de Col. Juncana",16.115,-91.9167,"Quercus",NA,"polymorpha",850,"no"
1994,6,24,"Bosque de encino-pino","Chiapas","Camino a Zaragoza de la Montaña, 500 m Sureste",16.382783,-92.2206,"Quercus",NA,"segoviensis",1100,"no"
1985,8,14,"","Chiapas","Ejido Ignacio Allende",16.516667,-92.9917,"Quercus",NA,"polymorpha",400,"no"
2021,6,6,"","Chiapas","",16.717177,-92.66179,"Quercus",NA,"crispipilis",NA,"no"
2021,6,6,"","Chiapas","",16.716961,-92.661962,"Quercus",NA,"seemannii",NA,"no"
2021,5,30,"","Chiapas","",16.720088,-92.660135,"Quercus",NA,"castanea",NA,"no"
2021,5,30,"","Chiapas","",16.720088,-92.660135,"Quercus",NA,"segoviensis",NA,"no"
2021,5,30,"","Chiapas","",16.720088,-92.660135,"Quercus",NA,"sapotifolia",NA,"no"
2021,5,30,"","Chiapas","",16.720088,-92.660135,"Quercus",NA,"polymorpha",NA,"no"
2021,5,30,"","Chiapas","",16.720088,-92.660135,"Quercus",NA,"ocoteifolia",NA,"no"
2021,5,30,"","Chiapas","",16.720088,-92.660135,"Quercus",NA,"crispipilis",NA,"no"
2021,5,30,"","Chiapas","",16.720088,-92.660135,"Quercus",NA,"ocoteifolia",NA,"no"
2021,5,30,"","Chiapas","",16.720088,-92.660135,"Quercus",NA,"castanea",NA,"no"
2021,5,24,"","Chiapas","",16.698259,-92.635143,"Quercus",NA,"sebifera",NA,"no"
2021,5,15,"","Chiapas","",16.720088,-92.660135,"Quercus",NA,"rugosa",NA,"no"
2021,5,3,"","Chiapas","",16.733161,-92.604269,"Quercus",NA,"crassifolia",NA,"no"
2021,5,14,"","Chiapas","",16.720088,-92.660135,"Quercus",NA,"polymorpha",NA,"no"
2021,5,2,"","Chiapas","",16.754626,-92.63389,"Quercus",NA,"crispipilis",NA,"no"
2021,4,30,"","Chiapas","",16.754293,-92.632858,"Quercus",NA,"rugosa",NA,"no"
2021,4,29,"","Chiapas","",16.720088,-92.660135,"Quercus",NA,"rugosa",NA,"no"
2021,4,29,"","Chiapas","",16.720088,-92.660135,"Quercus",NA,"crassifolia",NA,"no"
2021,4,22,"","Chiapas","",16.864823,-93.008299,"Quercus",NA,"purulhana",NA,"no"
2021,4,21,"","Chiapas","",16.706399,-92.615755,"Quercus",NA,"dysophylla",NA,"no"
2021,4,21,"","Chiapas","",16.706487,-92.615814,"Quercus",NA,"acatenangensis",NA,"no"
2021,4,15,"","Chiapas","",16.778225,-92.727723,"Quercus",NA,"rugosa",NA,"no"
2021,4,15,"","Chiapas","",16.780316,-92.791521,"Quercus",NA,"dysophylla",NA,"no"
2021,4,13,"","Chiapas","",16.716945,-92.656073,"Quercus",NA,"dysophylla",NA,"no"
2021,4,11,"","Chiapas","",16.716664,-92.656621,"Quercus",NA,"rugosa",NA,"no"
2021,4,13,"","Chiapas","",16.716934,-92.65661,"Quercus",NA,"acatenangensis",NA,"no"
2021,4,5,"","Chiapas","",16.691254,-92.602856,"Quercus",NA,"acatenangensis",NA,"no"
2019,9,19,"","Chiapas","",16.430242,-94.192648,"Quercus",NA,"acutifolia",NA,"no"
2021,4,1,"","Chiapas","",16.720088,-92.660135,"Quercus",NA,"rugosa",NA,"no"
2021,4,1,"","Chiapas","",16.720088,-92.660135,"Quercus",NA,"ocoteifolia",NA,"no"
2021,3,27,"","Chiapas","",16.861643,-93.326378,"Quercus",NA,"lancifolia",NA,"lancifolia"
2021,4,1,"","Chiapas","",16.720088,-92.660135,"Quercus",NA,"crispipilis",NA,"no"
2021,4,1,"","Chiapas","",16.720088,-92.660135,"Quercus",NA,"crassifolia",NA,"no"
2021,4,1,"","Chiapas","",16.720088,-92.660135,"Quercus",NA,"crispipilis",NA,"no"
2021,3,27,"","Chiapas","",16.861669,-93.32843,"Quercus",NA,"corrugata",NA,"corrugata"
2018,5,24,"","Chiapas","",16.694356,-94.081834,"Quercus",NA,"acutifolia",NA,"no"
2021,3,21,"","Chiapas","",16.720088,-92.660135,"Quercus",NA,"polymorpha",NA,"no"
2021,3,19,"","Chiapas","",16.720088,-92.660135,"Quercus",NA,"crassifolia",NA,"no"
2021,3,19,"","Chiapas","",16.720088,-92.660135,"Quercus",NA,"segoviensis",NA,"no"
2021,3,15,"","Chiapas","",16.720088,-92.660135,"Quercus",NA,"polymorpha",NA,"no"
2021,3,15,"","Chiapas","",16.720088,-92.660135,"Quercus",NA,"sebifera",NA,"no"
2021,3,11,"","Chiapas","",16.751716,-92.685951,"Quercus",NA,"crispipilis",NA,"no"
2021,3,4,"","Chiapas","",16.818735,-93.068661,"Quercus",NA,"sebifera",NA,"no"
2021,2,26,"","Chiapas","",16.935961,-93.007252,"Quercus",NA,"purulhana",NA,"no"
2021,2,6,"","Chiapas","",16.748897,-92.835817,"Quercus",NA,"castanea",NA,"no"
2021,2,6,"","Chiapas","",16.748736,-92.83541,"Quercus",NA,"segoviensis",NA,"no"
2021,2,6,"","Chiapas","",16.706927,-92.852302,"Quercus",NA,"castanea",NA,"no"
2020,7,10,"","Chiapas","",16.701533,-92.634521,"Quercus",NA,"segoviensis",NA,"no"
2021,2,6,"","Chiapas","",16.757425,-92.84581,"Quercus",NA,"melissae",NA,"no"
2020,7,10,"","Chiapas","",16.701533,-92.634521,"Quercus",NA,"segoviensis",NA,"no"
2020,9,5,"","Chiapas","",17.634813,-91.907229,"Quercus",NA,"oleoides",NA,"no"
2020,7,31,"","Chiapas","",16.720693,-92.659633,"Quercus",NA,"crispipilis",NA,"no"
2020,7,31,"","Chiapas","",16.720628,-92.659593,"Quercus",NA,"dysophylla",NA,"no"
2020,6,24,"","Chiapas","",16.72072,-92.659644,"Quercus",NA,"ocoteifolia",NA,"no"
2009,1,11,"","Chiapas","Cerro Santa Cruz. Approximately 4km west of San Cristobal de las Casas on north-facing slope.",16.71783,-92.661,"Quercus",NA,"",NA,"no"
2020,10,29,"","Chiapas","",16.202005,-92.192246,"Quercus",NA,"polymorpha",NA,"no"
2020,11,12,"","Chiapas","",16.708962,-92.60813,"Quercus",NA,"ocoteifolia",NA,"no"
2019,9,19,"","Chiapas","",16.53918,-94.022185,"Quercus",NA,"acutifolia",NA,"no"
2020,10,18,"","Chiapas","",16.600275,-92.563776,"Quercus",NA,"crispipilis",NA,"no"
2020,9,6,"","Chiapas","",16.73361,-92.645272,"Quercus",NA,"crispipilis",NA,"no"
2020,9,6,"","Chiapas","",16.733354,-92.645009,"Quercus",NA,"ocoteifolia",NA,"no"
2020,9,6,"","Chiapas","",16.733492,-92.645298,"Quercus",NA,"rugosa",NA,"no"
2020,9,6,"","Chiapas","",16.733451,-92.644832,"Quercus",NA,"calophylla",NA,"no"
2018,10,17,"","Chiapas","",16.794186,-92.633607,"Quercus",NA,"rugosa",NA,"no"
2020,7,19,"","Chiapas","",16.740494,-92.620529,"Quercus",NA,"segoviensis",NA,"no"
2020,7,14,"","Chiapas","",16.717072,-92.664128,"Quercus",NA,"crispipilis",NA,"no"
2020,7,10,"","Chiapas","",16.701533,-92.634521,"Quercus",NA,"crispipilis",NA,"no"
2020,5,10,"","Chiapas","",16.739447,-92.680557,"Quercus",NA,"crassifolia",NA,"no"
1951,11,29,"","Chiapas","1 Km NW of and above Comitán",16.25694,-92.14,"Quercus",NA,"crispipilis",NA,"no"
1973,5,13,"","Chiapas","E of Laguna Tziscao, Monte Bello National Park.",16.06,-92.04,"Quercus",NA,"acatenangensis",NA,"no"
1972,12,28,"","Chiapas","45-50 Km NE of Huixtla along rd to Motozintla",15.32278,-92.30194,"Quercus",NA,"leiophylla",NA,"no"
1951,11,27,"","Chiapas","15 Km N (by rd) of Tuxtla Gutiérrez",16.81944,-93.07056,"Quercus",NA,"peduncularis",NA,"no"
1973,5,5,"","Chiapas","10 Km NE of Las Margaritas, along rd to La Soledad and Campo Alegre",16.34833,-91.89139,"Quercus",NA,"peduncularis",NA,"no"
1972,8,27,"","Chiapas","17.5 Km SE of San Cristóbal de las Casas along Méx Hwy 190",16.62,-92.52,"Quercus",NA,"segoviensis",NA,"no"
1960,6,26,"","Chiapas","Along rte 190, about 5 mi W of San Cristóbal de Las Casas",16.79306,-93.09111,"Quercus",NA,"rugosa",NA,"no"
1951,11,28,"","Chiapas","Navenchauo, 19 Km W of San Cristóbal de las Casas",16.79306,-93.09111,"Quercus",NA,"rugosa",NA,"no"
1960,6,24,"","Chiapas","Along rte 190, about 10 mi E of Teopisca",16.79306,-93.09111,"Quercus",NA,"segoviensis",NA,"no"
1970,6,19,"","Chiapas","3 Km NW of Pueblo Nuevo Solistahuacán",17.5,-92.66667,"Quercus",NA,"conspersa",NA,"no"
1972,12,25,"","Chiapas","13 Km N of Berriozábal near Pozo Turipache and Finca El Suspiro",16.92,-93.29,"Quercus",NA,"corrugata",NA,"corrugata"
1971,10,20,"","Chiapas","18-20 Km N of Ocozocoautla, along rd to Mal Paso",16.89611,-93.45889,"Quercus",NA,"oleoides",NA,"no"
1951,11,29,"","Chiapas","2.5 Km SE of San Francisco, 14 Km NW of Comitán",16.35,-92.22,"Quercus",NA,"segoviensis",NA,"no"
1972,9,21,"","Chiapas","7 Km NE of Huistán, along rd to Oxchuc and Ocosingo",16.74194,-92.41194,"Quercus",NA,"segoviensis",NA,"no"
1951,11,30,"","Chiapas","2.5 Km NE of Rancho Santa Teresa, 20 Km NE of Bochil on rd to Simojovel",17.03861,-92.74417,"Quercus",NA,"pilarius",NA,"no"
1965,7,29,"","Chiapas","17 mi E of La Trinitaria along rd to the Lagos de Montebello",16.11,-91.79,"Quercus",NA,"peduncularis",NA,"no"
1951,11,29,"","Chiapas","25 Km NW of Comitán",16.45,-92.27389,"Quercus",NA,"segoviensis",NA,"no"
1951,11,29,"","Chiapas","1 Km NW of and above Comitán",16.25694,-92.14,"Quercus",NA,"peduncularis",NA,"no"
1988,6,7,"","Chiapas","5 Km SW of Jitotol",17.03,-92.89,"Quercus",NA,"cortesii",NA,"no"
1951,11,30,"","Chiapas","3 Km NE of Bochil",17,-92.86722,"Quercus",NA,"castanea",NA,"no"
1973,5,13,"","Chiapas","Laguna Montebello, Montebello National Park",16.06,-92.04,"Quercus",NA,"hondurensis",NA,"no"
1951,11,28,"","Chiapas","24 Km W of San Cristóbla de las Casas",16.71722,-92.83417,"Quercus",NA,"segoviensis",NA,"no"
1951,11,28,"","Chiapas","Near La Challina, 2 Km W of Joigel, 28 Km W of San Cristóbal de las Casas",16.79306,-93.09111,"Quercus",NA,"crassifolia",NA,"no"
1965,10,13,"","Chiapas","3 mi S of Aguacatenango, along rd to Pinola Las Rosas",16.43,-92.4,"Quercus",NA,"polymorpha",NA,"no"
1971,11,5,"","Chiapas","3 Km N of Ocozocoautla, along rd to Mal Paso",16.8,-93.39111,"Quercus",NA,"oleoides",NA,"no"
1965,5,28,"","Chiapas","3 mi S of Aguacatenango, along rd to Pinola Las Rosas",16.43,-92.4,"Quercus",NA,"mexicana",NA,"no"
1971,7,10,"","Chiapas","About 1.8 mi up rd tp microwave tower and La Providencia, from Hwy 190, about 4 mi SW of Rizo de Oro",16.79306,-93.09111,"Quercus",NA,"segoviensis",NA,"no"
1939,11,14,"","Chiapas","Mt Ovando",15.41528,-92.6125,"Quercus",NA,"crispifolia",NA,"no"
1951,11,29,"","Chiapas","1 Km NW of and above Comitán",16.25694,-92.14,"Quercus",NA,"opaca",NA,"no"
1972,5,10,"","Chiapas","4 Km W of la Ciénega along a loggin rd 38 Km W of las cruces (Oaxaca-Chiapas border)",16.68,-94.07,"Quercus",NA,"hondurensis",NA,"no"
1945,11,14,"","Chiapas","Mt Ovando",15.41528,-92.6125,"Quercus",NA,"paxtalensis",NA,"no"
1965,7,22,"","Chiapas","3 mi S of Aguacatenango, along rd to Pinola Las Rosas",16.43,-92.4,"Quercus",NA,"segoviensis",NA,"no"
1979,12,3,"","Chiapas","95 Km al S de Palenque, sobre la carr a Ocosingo (carr 199), 1.2 Km al N del entronque con terracería Yajalón",17,-92.15,"Quercus",NA,"peduncularis",NA,"no"
1951,11,29,"","Chiapas","10 W of Teopixca, SE of San Cristóbal de las Casas",16.79306,-93.09111,"Quercus",NA,"crassifolia",NA,"no"
1940,7,16,"","Chiapas","Mt Ovando",15.41528,-92.6125,"Quercus",NA,"boqueronae",NA,"no"
1951,11,30,"","Chiapas","2.5 Km NE of Rancho Santa Teresa, 20 Km NE of Bochil on rd to Simojovel",17.03861,-92.74417,"Quercus",NA,"flagellifera",NA,"no"
1951,11,28,"","Chiapas","5 Km E of and above Puerto de Ocote, 1 Km W of and below Mujtajoc, 28 Km from Chiapa de Corzo",16.72,-92.88,"Quercus",NA,"castanea",NA,"no"
1951,11,29,"","Chiapas","1 Km NW of and above Comitán",16.25694,-92.14,"Quercus",NA,"crispipilis",NA,"no"
1951,11,28,"","Chiapas","24 Km W of San Cristóbla de las Casas",16.71722,-92.83417,"Quercus",NA,"crispipilis",NA,"no"
1972,9,23,"","Chiapas","10 Km SW of Ocosingo along rd to San Cristóbal",16.81444,-92.12333,"Quercus",NA,"segoviensis",NA,"no"
1972,9,24,"","Chiapas","6-8 Km N of Ocosingo, along rd to Bachajón",16.97444,-92.09444,"Quercus",NA,"",NA,"no"
1972,9,24,"","Chiapas","6-8 Km N of Ocosingo, along rd to Bachajón",16.97444,-92.09444,"Quercus",NA,"",NA,"no"
1971,11,9,"","Chiapas","6-8 Km N of Ocosingo, along rd to Bachajón",16.97444,-92.09444,"Quercus",NA,"peduncularis",NA,"no"
1970,6,21,"","Chiapas","5 mi below radar tower on Zontehuitz",16.75028,-92.58389,"Quercus",NA,"acatenangensis",NA,"no"
1973,5,13,"","Chiapas","E of Laguna Tziscao, Monte Bello National Park.",16.06,-92.04,"Quercus",NA,"conspersa",NA,"no"
1984,12,27,"","Chiapas","57.6 Km (36 mi) al SE de San Cristóbal de las Casas sobre y 23.2 Km (14.5 mi) al SSE de Teopisca sobre ruta 190",16.46167,-92.28444,"Quercus",NA,"",NA,"no"
1965,10,19,"","Chiapas","19 Km N of Ocozocoautla, along rd to Mal Paso",16.89611,-93.45889,"Quercus",NA,"oleoides",NA,"no"
1971,10,16,"","Chiapas","Near the Microwave station of La Mina, 12 Km S of Méx Hwy 190, near Rizo de Oro",16.69,-93.99,"Quercus",NA,"conspersa",NA,"no"
1970,6,19,"","Chiapas","Pueblo Nuevo Solistahuacán, 3 Km NW; below Hwy 195 in the vicinity of Clinica Yerba Buena",17.5,-92.66667,"Quercus",NA,"acutifolia",NA,"no"
1970,6,21,"","Chiapas","5 mi below radar tower on Zontehuitz",16.75028,-92.58389,"Quercus",NA,"rugosa",NA,"no"
1972,9,23,"","Chiapas","10 Km SW of Ocosingo along rd to San Cristóbal",16.81444,-92.12333,"Quercus",NA,"peduncularis",NA,"no"
1951,11,28,"","Chiapas","24 Km W of San Cristóbla de las Casas",16.71722,-92.83417,"Quercus",NA,"segoviensis",NA,"no"
1951,11,26,"","Chiapas","Puerto de Roblada Triste, 2 Km S of Los Amates, 21 Km S of Las Cruces",16.79306,-93.09111,"Quercus",NA,"segoviensis",NA,"no"
1972,9,23,"","Chiapas","10 Km SW of Ocosingo along rd to San Cristóbal",16.81444,-92.12333,"Quercus",NA,"polymorpha",NA,"no"
1972,5,10,"","Chiapas","4 Km W of la Ciénega along a loggin rd 38 Km W of las cruces (Oaxaca-Chiapas border)",16.68,-94.07,"Quercus",NA,"peduncularis",NA,"no"
1964,12,15,"","Chiapas","1 Km NW of Aguacatenango, Mpio Carranza",16.47,-92.41,"Quercus",NA,"peduncularis",NA,"no"
1965,7,22,"","Chiapas","3 mi S of Aguacatenango, along rd to Pinola Las Rosas",16.43,-92.4,"Quercus",NA,"polymorpha",NA,"no"
1951,11,29,"","Chiapas","25 Km NW of Comitán",16.45,-92.27389,"Quercus",NA,"segoviensis",NA,"no"
1951,11,28,"","Chiapas","Navenchauo, 19 Km W of San Cristóbal de las Casas",16.79306,-93.09111,"Quercus",NA,"crassifolia",NA,"no"
1951,11,28,"","Chiapas","5 Km W of San Cristóbal de las Casas",16.72167,-92.68,"Quercus",NA,"crispipilis",NA,"no"
1987,10,22,"","Chiapas","Belisario Domínguez, San Juán Chamula",16.79306,-93.09111,"Quercus",NA,"candicans",NA,"no"
1972,9,24,"","Chiapas","6-8 Km N of Ocosingo, along rd to Bachajón",16.97444,-92.09444,"Quercus",NA,"hondurensis",NA,"no"
1972,9,23,"","Chiapas","10 Km SW of Ocosingo along rd to San Cristóbal",16.81444,-92.12333,"Quercus",NA,"polymorpha",NA,"no"
1951,11,29,"","Chiapas","Puerto de Roblada Triste, 2 Km S of Los Amates, 21 Km S of Las Cruces",16.79306,-93.09111,"Quercus",NA,"conspersa",NA,"no"
