"year","month","day","habitat","stateProvince","locality","decimalLatitude","decimalLongitude","scientificName","genus","subgenus","specificEpithet","elevation"
2005,12,14,"","Oaxaca","Cuicatlán. Paraje Cerro Veinte. UTM: 717007, 1942049",17.55433,-96.9555,"Quercus liebmannii Oerst. ex Trel.","Quercus",NA,"liebmannii",NA
2001,12,30,"","Oaxaca","Distrito: Tlacolula 5 km línea recta al nw de Villa Díaz Ordaz, camino a Cuajimoloya",17.03889,-96.4722,"Quercus castanea Née","Quercus",NA,"castanea",2500
1998,12,2,"","Oaxaca","Camino a Punta Quetzal, por las cascadas, Benito Juárez, Zona Oriente, Chimalapas",16.72111,-94.1878,"Quercus obtusata Bonpl.","Quercus",NA,"obtusata",1325
2014,10,9,"Bosque de encino-pino, suelo negro con afloramientos rocosos, materia orgánica y hojarasca, pendiente de 15°.","Oaxaca","Etnoregión Sierra Norte (RTP-130). 'Tres Cruces'",17.28614,-96.4485,"Quercus castanea Née","Quercus",NA,"castanea",2093
2010,3,19,"Exposed oak woodland on ridgetop on granite soil","Chiapas","Sierra Morena",16.15333,-93.6089,"Quercus L.","Quercus",NA,"",1330
2010,3,19,"Exposed oak woodland on ridgetop on granite soil","Chiapas","Sierra Morena.",16.15417,-93.6114,"Quercus L.","Quercus",NA,"",1314
2007,6,18,"","Chiapas","Laguna Bélgica, entrada a la reserva en remanente de bosque",16.88046,-93.45926,"Quercus sapotifolia Liebm.","Quercus",NA,"sapotifolia",1000
2012,8,4,"Bosque de Quercus. Sitio rocoso, húmedo; suelo con abundante materia orgánica","Oaxaca","Dto. Nochixtlán. Aproximadamente 1 km al E de Tooxi",17.56511,-97.3719,"Quercus obtusata Bonpl.","Quercus",NA,"obtusata",2601
2012,8,6,"Bosque de Quercus con Quercus spp., Pinus, Calochortus, Malaxis y helechos","Oaxaca","El mirador arriba de La Cueva (Siki ya'u). Distrito Tlaxiaco, Región Mixteca",16.84411,-97.58017,"Quercus liebmannii Oerst. ex Trel.","Quercus",NA,"liebmannii",1876
2012,5,10,"","Oaxaca","Dto. Coixtlahuaca. 3 km al S de San Pedro Buenavista sobre el camino a San bartolo Soyaltepec.",17.62114,-97.3067,"Quercus castanea Née","Quercus",NA,"castanea",1946
2011,7,1,"Ecotono de bosque de Quercus con Quercus spp., Agave angustifolia var. rubescens, Bursera bicolor, B. bipinnata (copal chino), Bursera sp. (copal mulato), Dodonaea viscosa, Opuntia spp., Oxalis, Tillandsia, Anacardiaceae (copalillo amarillo) y tepehuaje negro","Oaxaca","Dto. Yautepec. 7 km al E de El Camarón, carretera Oaxaca-Tehuantepec",16.54844,-95.99208,"Quercus L.","Quercus",NA,"",1012
2006,9,19,"Bosque de Pino-Encino","Oaxaca","Distrito: Sola de Vega. Río Tigre",16.69233,-97.28839,"Quercus peduncularis Née","Quercus",NA,"peduncularis",1430
2013,1,26,"","Oaxaca","2.5 km al sureste de San Miguel Tulancingo, ladera con exposición este del 'Cerro La Lechuguilla'.",17.72944,-97.4261,"Quercus castanea Née","Quercus",NA,"castanea",2209
2004,12,30,"","Oaxaca","Distrito: Tlacolula. 5 km línea recta al NW de Villa Díaz Ordaz, camino a Cuajimoloya.",17.03889,-96.47222,"Quercus castanea Née","Quercus",NA,"castanea",2500
2010,3,12,"","Chiapas","Road between Teopisco and San Cristobal",16.61861,-92.5256,"Quercus L.","Quercus",NA,"",2288
2010,3,11,"","Chiapas","West of San Cristóbal de las Casas",16.73139,-92.6922,"Quercus L.","Quercus",NA,"",2517
2002,6,25,"vegetación encinar","Oaxaca","Dto. Ixtlán, Rancho Arriero, recorrido de Santa María Totomoxtla",17.605,-96.5833,"Quercus conspersa Benth.","Quercus",NA,"conspersa",1600
2011,2,6,"Bosque de Pino-Encino.","Oaxaca","Distrito: Jamiltepec, Guadalupe el Tambor.",16.43464,-97.6616,"Quercus magnoliifolia Née","Quercus",NA,"magnoliifolia",1009
2013,6,25,"","Oaxaca","Paraje Agua Blanca. Predio Cerro Piciete, conglomerado 74982 del Inventario Nacional Forestal y de Suelos",16.668,-95.7331,"Quercus conspersa Benth.","Quercus",NA,"conspersa",1514
2013,6,12,"","Oaxaca","Predio Lache Liha Shran, Paraje San Pedro Cajonos, conglomerado 72704 del Inventario Nacional Forestal y de Suelos",17.18639,-96.2736,"Quercus conzattii Trel.","Quercus",NA,"conzattii",1432
2005,5,27,"","Chiapas","500 m del mirados Tzimol",16.19028,-92.17639,"Quercus sapotifolia Liebm.","Quercus",NA,"sapotifolia",1500
2006,12,8,"","Oaxaca","Zona norte del área Natural Certificada. A 3 km en LR (78 grados N) de El Porvenir",16.73981,-95.49528,"Quercus skinneri Benth.","Quercus",NA,"skinneri",1655
2009,7,22,"","Oaxaca","Distrito: San Carlos Yautepec. Cerro Coyul, a 20 m, del terreno del Sr. Lorenzo",16.48964,-96.10061,"Quercus glaucoides M.Martens & Galeotti","Quercus",NA,"glaucoides",878
2003,7,3,"","Chiapas","Cerro el cimarron, 3.5km al SO del Ejido de Monterrey",16.04417,-93.39417,"Quercus peduncularis Née","Quercus",NA,"peduncularis",736
1998,3,22,"","Oaxaca","Camino Tiltepec-Yagalaxi (Nelda yuú). Propiedad de Pedro Maldonado Distrito: Ixtlán",17.53417,-96.30056,"Quercus sapotifolia Liebm.","Quercus",NA,"sapotifolia",680
NA,NA,NA,"","Chiapas","Las Pilas",15.59772,-92.65703,"Quercus castanea Née","Quercus",NA,"castanea",1786
2011,7,19,"","Oaxaca","Distrito: Tlacolula, El Ramón",16.63956,-96.41389,"Quercus glaucoides M.Martens & Galeotti","Quercus",NA,"glaucoides",1754
2006,7,18,"","Oaxaca","Sureste de Tierra de Yunta, camino a Recibimiento de Cuauhtemoc Distrito: Sola de Vega",16.772,-97.28903,"Quercus elliptica Née","Quercus",NA,"elliptica",2340
2006,5,16,"","Oaxaca","Distrito: Sola de Vega. Llano Rayo.",16.71122,-97.39975,"Quercus conspersa Benth.","Quercus",NA,"conspersa",1280
2009,7,16,"","Oaxaca","Distrito: Tlacolula, Agus de Encino",16.94983,-96.39214,"Quercus glaucoides M.Martens & Galeotti","Quercus",NA,"glaucoides",1947
2012,7,27,"Bosque de Quercus con encino negro (Quercus laeta), enebro (Juniperus flaccida), hoja de baño (Dodonaea viscosa), manzanita (Arctostaphylos pungens), paxtle (Tillandsia usneoides), hierba de pulga (Galium aschenbornii), Verbena canescens y bromelias","Oaxaca","Cruz de Tabla. Joya de la Peña del Águila. Distrito Nochixtlán, Región Mixteca",17.56869,-97.35639,"Quercus laeta Liebm.","Quercus",NA,"laeta",2464
2011,9,8,"","Oaxaca","Distrito de Etla: El Capulín",17.03772,-96.93314,"Quercus rugosa Née","Quercus",NA,"rugosa",2578
2009,11,26,"","Oaxaca","El Hijadero, San Miguel Astatla. Distrito Coixtlahuaca, Región Mixteca",17.97896,-97.44593,"Quercus glaucoides M.Martens & Galeotti","Quercus",NA,"glaucoides",2124
2011,8,24,"","Oaxaca","800 m antes del Río Pescado, hacia Santa María Quiegolani",16.29331,-96.06325,"Quercus glaucoides M.Martens & Galeotti","Quercus",NA,"glaucoides",1391
2010,6,16,"Vegetación: Bosque Mesófilo","Chiapas","Ejido Los Laureles, conglomerado 75643 del Inventario Nacional Forestal y de Suelos",16.33486,-92.10089,"Quercus polymorpha Schltdl. & Cham.","Quercus",NA,"polymorpha",1722
2012,8,7,"","Oaxaca","Xacañi. El Cacahuate. Alrededores de la escuela. Distrito Nochixtlán, Región Mixteca",17.49025,-97.38733,"Quercus rugosa Née","Quercus",NA,"rugosa",2559
2013,6,21,"","Oaxaca","Paraje San Juan Lajarcia, Predio Portillo de Nejapa",16.54072,-95.9261,"Quercus conspersa Benth.","Quercus",NA,"conspersa",1432
2014,3,5,"","Oaxaca","DtO. Teposcolula. Cañada antes de San Pedro Yucunama.",17.57794,-97.3901,"Quercus grahamii Benth.","Quercus",NA,"grahamii",2400
2007,10,5,"","Oaxaca","Comunidad Buena Vista. Paraje Loma de Trigo Distrito: Putla",16.74328,-97.59278,"Quercus castanea Née","Quercus",NA,"castanea",2437
2012,10,19,"","Oaxaca","Xacañí, El Cacahuate, el mirador. Distrito Nochixtlán, Región Mixteca",17.48617,-97.38775,"Quercus greggii (A.DC.) Trel.","Quercus",NA,"greggii",2620
2012,8,31,"","Oaxaca","Pie del cerro El Jamín. Distrito Nochixtlán, Región Mixteca",17.49119,-97.35464,"Quercus segoviensis Liebm.","Quercus",NA,"segoviensis",2376
2013,5,10,"","Chiapas","Laguna Verde, conglomerado 72346 del Inventario Nacional Forestal y de Suelos",17.12528,-93.1733,"Quercus peduncularis Née","Quercus",NA,"peduncularis",1642
2006,6,21,"Ladera con suelos de color rojizo","Oaxaca","Paraje El Tabaco, 2.5 km al suroeste de La Laguna ranchería de la agencia municipal Zaragoza. DISTRITO DE PUTLA DE GUERRERO",16.62806,-97.7697,"Quercus glaucescens Bonpl.","Quercus",NA,"glaucescens",1418
1997,8,28,"Bosque de Pino-Encino","Oaxaca","El veinte, km 63.5 de la carretera de teotitlán a Oaxaca, a la altura del restaurant 'Rosa María'",17.53611,-96.9536,"Quercus grahamii Benth.","Quercus",NA,"grahamii",1900
2013,5,12,"","Oaxaca","Benito Juparez, conglomerado 74413 del Inventario Nacional Forestal y de Suelos",16.72764,-94.1367,"Quercus acutifolia Née","Quercus",NA,"acutifolia",953
1999,4,20,"","Chiapas","Tzontehuitz",16.81108,-92.5731,"Quercus laurina Bonpl.","Quercus",NA,"laurina",2640
2013,4,24,"","Oaxaca","Barrio Cuartel, San Martín, conglomerado 68142 del Inventario Nacional Forestal y de Suelos",18.115,-96.9447,"Quercus affinis Scheidw.","Quercus",NA,"affinis",2061
2013,5,11,"","Oaxaca","Agoshbate, conglomerado 73351 del Inventario Nacional Forestal y de Suelos",17.03005,-95.7633,"Quercus sapotifolia Liebm.","Quercus",NA,"sapotifolia",616
1998,5,21,"","Chiapas","VILLA DEL RIO",16.74227,-93.9377,"Quercus conspersa Benth.","Quercus",NA,"conspersa",800
1998,5,19,"Bosque de pino. Sustrato: Tonalita FOEZEM.","Chiapas","N RANCHO LINDAVISTA",15.9769,-93.3001,"Quercus salicifolia Née","Quercus",NA,"salicifolia",1700
2013,9,19,"","Oaxaca","Predio Cueva Zorra",17.90978,-96.9046,"Quercus castanea Née","Quercus",NA,"castanea",1935
2010,9,24,"","Oaxaca","La muralla al arroyo Distrito: Yautepec",16.45225,-95.97333,"Quercus glaucoides M.Martens & Galeotti","Quercus",NA,"glaucoides",1165
2012,8,29,"Matorral con encino palo negro (Quercus rugosa), manzanita (Arctostaphylos pungens) y dalia (Dahlia)","Oaxaca","Cruz de Tabla, loma del Trino a 15 metros de la mojonera El Trino. Distrito Nochixtlán, Región Mixteca",17.57625,-97.37014,"Quercus rugosa Née","Quercus",NA,"rugosa",2686
1997,8,27,"Bosque de pino. encino (Perturbado). Bosque que está en etapa de regeneración.","Oaxaca","Huautla de Jiménez, cerro del Fortín. Dto. de Teotitlán",18.11847,-96.8192,"Quercus elliptica Née","Quercus",NA,"elliptica",1900
2013,9,4,"","Oaxaca","Predio El Manzanito",17.41453,-96.9709,"Quercus liebmannii Oerst. ex Trel.","Quercus",NA,"liebmannii",1845
2012,7,2,"","Oaxaca","El Jazmín. Llano Grande. Distrito Nochixtlán, Región Mixteca",17.49161,-97.35081,"Quercus obtusata Bonpl.","Quercus",NA,"obtusata",2299
2003,5,17,"","Oaxaca","Distrito: Pochutla. 400 m al N de la finca Monte Carlo, al lado de la brecha a las Lobas",15.997,-96.11042,"Quercus crispifolia Trel.","Quercus",NA,"crispifolia",990
2012,7,6,"","Oaxaca","Las Cuevas. Distrito Silacayoapam, Región Mixteca",17.74694,-98.27969,"Quercus urbani Trel.","Quercus",NA,"urbani",1820
2012,7,6,"","Oaxaca","Las Cuevas. Distrito Silacayoapam, Región Mixteca",17.74694,-98.27969,"Quercus glaucoides M.Martens & Galeotti","Quercus",NA,"glaucoides",1820
2012,7,26,"Bosque de Pino-Encino alterado","Oaxaca","Loma de Chifle.",16.16711,-96.78253,"Quercus scytophylla Liebm.","Quercus",NA,"scytophylla",1842
2009,8,23,"","Oaxaca","Road to Juarez 10 km from Oaxaca",17.139,-97.621,"Quercus L.","Quercus",NA,"",2080
1993,9,13,"","Oaxaca","4 km SE Ixtlán de Juárez",17.32389,-96.4644,"Quercus peduncularis Née","Quercus",NA,"peduncularis",1710
2012,7,18,"","Oaxaca","Piedra del muerto. Distrito Silacayoapam, Región Mixteca",17.79425,-98.37317,"Quercus liebmannii Oerst. ex Trel.","Quercus",NA,"liebmannii",1725
2012,7,17,"Bosque de encino","Oaxaca","Llano de mamey",16.98792,-97.03303,"Quercus magnoliifolia Née","Quercus",NA,"magnoliifolia",2100
2012,7,18,"Bosque de encino-pino","Oaxaca","Agua Colorada.",16.81622,-96.05447,"Quercus candicans Née","Quercus",NA,"candicans",1986
1990,5,21,"","Oaxaca","Ca. Totontepec",17.25,-96.033,"Quercus elliptica Née","Quercus",NA,"elliptica",1900
2008,7,10,"Bosque de pino-encino con P tenuifolia sp., Oreopanax, xalapensis, Litsea","Oaxaca","El Cuachepil a 1.98 km en LR (N) de la Agencia de Independencia. Distrito Putla, Región Sierra Sur",16.70844,-97.61814,"Quercus peduncularis Née","Quercus",NA,"peduncularis",1686
2013,9,23,"Vegetación bosque de encinos","Oaxaca","Predio Cerro prieto",17.67,-97.1734,"Quercus crassifolia Bonpl.","Quercus",NA,"crassifolia",2370
2005,12,15,"","Oaxaca","Cuicatlan. Paraje: Peña Colorada. UTM: 717776, 1946540",17.59483,-96.9478,"Quercus obtusata Bonpl.","Quercus",NA,"obtusata",NA
2010,3,4,"","Chiapas","700 m al E del banco de arena, colonia 16 e Septiembre",16.81453,-93.1793,"Quercus acutifolia Née","Quercus",NA,"acutifolia",NA
1998,6,2,"Bosque de pino. Sustrato: Tonalita FOEZEM.","Chiapas","N NUEVA REFORMA",15.45113,-92.5283,"Quercus conspersa Benth.","Quercus",NA,"conspersa",1500
2013,9,20,"Vegetación bosque de encino","Oaxaca","Predio Tronco del Río",17.76319,-97.2408,"Quercus liebmannii Oerst. ex Trel.","Quercus",NA,"liebmannii",2376
2005,12,15,"","Oaxaca","Cuicatlán. Paraje Cerro La Uva. UTM: 7182226, 1942251",17.55606,-96.944,"Quercus liebmannii Oerst. ex Trel.","Quercus",NA,"liebmannii",NA
2005,12,17,"","Oaxaca","Cuicatlán, Oaxaca. Paraje Rumbo a Río Venado. UTM.714394, 1943557",17.568218,-96.979995,"Quercus polymorpha Schltdl. & Cham.","Quercus",NA,"polymorpha",NA
2014,9,9,"Bosque de pino-encino, suelo negro con anegamiento, materia orgánica y hojarasca, pendiente de 25°","Oaxaca","Etnoregión Sierra Norte (RTP-130) 'Otate'",17.47028,-96.6482,"Quercus glabrescens Benth.","Quercus",NA,"glabrescens",2855
2015,1,19,"Bosque de pino-encino, suelo pardo con materia orgánica y hojarasca, pendiente de 25°","Oaxaca","Etnoregión Sierra Mixe (RTP-130). 'Cerro Cáscara'",17.17292,-96.2924,"Quercus crassifolia Bonpl.","Quercus",NA,"crassifolia",2505
2012,9,30,"","Oaxaca","Paraje Ratón, a 3.5 km al NW de Santiago Apoala, Dto. Nochixtlán. Región Mixteca",17.66833,-97.1619,"Quercus obtusata Bonpl.","Quercus",NA,"obtusata",2100
2013,12,7,"","Oaxaca","San Pablo Yagazina",17.12153,-96.2462,"Quercus candicans Née","Quercus",NA,"candicans",2290
2010,3,19,"Exposed oak woodland onrifgetop ongranite soil.","Chiapas","Sierra Morena",16.15333,-93.6089,"Quercus L.","Quercus",NA,"",1330
2010,3,19,"Exposed oak woodland on ridgetop on granite soil","Chiapas","Sierra Morena",16.15417,-93.6114,"Quercus L.","Quercus",NA,"",1314
2010,3,11,"Dry roadside slope with mixed pine oak forest","Chiapas","West of San Cristobal de las Casas.",16.72194,-92.6925,"Quercus L.","Quercus",NA,"",2367
2014,11,21,"Bosque de pino-encino. Suelo negro con materia orgánica y hojarasca, pendiende de 0°","Oaxaca","Etnoregión Sierra Norte (RTP-130) 'Cerro de la Estrella (Rat cha vera)'",17.30608,-96.24,"Quercus candicans Née","Quercus",NA,"candicans",1950
2015,5,15,"","Oaxaca","As living fence post in ranchland along small path leading from Santa Maria Chimalapa towards Río Verde.",16.90158,-94.6822,"Quercus glaucescens Bonpl.","Quercus",NA,"glaucescens",267
2013,7,15,"Bosque de encino, primaria, suelo pardo con materia orgánica y hojarasca, pendiente de 45°","Oaxaca","Etnoregión Sierra Mixe (RTP-130). Localidad. 'Rancho Paloma'",17.02081,-95.9449,"Quercus elliptica Née","Quercus",NA,"elliptica",1461
2013,7,23,"Bosque de Quercus con Quercus spp., Arbutus, Cedrela, Erythrina, Solanum","Oaxaca","Dto. Tlacolula de Matamoros. Quialana. Paraje Río Grande, orilla de manantial (La Toma)",16.87572,-96.5062,"Quercus rugosa Née","Quercus",NA,"rugosa",2235
2010,3,11,"Dry roadside slope with mixed pine oak forest","Chiapas","West of San Cristobal de las Casas.",16.72194,-92.6925,"Quercus L.","Quercus",NA,"",2367
1997,3,23,"","Oaxaca","SAN BALTAZAR LAGUNA.",16.44945,-96.1973,"Quercus crassifolia Bonpl.","Quercus",NA,"crassifolia",1785
2012,5,7,"","Oaxaca","La Trinidad",17.47372,-95.55497,"Quercus elliptica Née","Quercus",NA,"elliptica",152
2010,10,21,"","Oaxaca","Dto. Huajuapam, Santiago Miltepec, a 14 km al NO de Huajuapam de León, carretera Huajuapam-Tehuacán.",17.95389,-97.6831,"Quercus glaucoides M.Martens & Galeotti","Quercus",NA,"glaucoides",1805
2002,10,8,"","Oaxaca","1.1 km al Se de la presa 'La Rosita' 14 Q 755642 UTM 1888299",17.064821,-96.598085,"Quercus castanea Née","Quercus",NA,"castanea",1950
2007,8,NA,"","Oaxaca","A 21.9 km al NE de tecomavaca rumbo a la Toma",17.99317,-96.9528,"Quercus laurina Bonpl.","Quercus",NA,"laurina",2021
2010,3,19,"Exposed oak woodland on ridgetop on granite soil","Chiapas","Sierra Morena",16.15417,-93.6114,"Quercus L.","Quercus",NA,"",1314
2010,3,12,"Dry roadside slope with mixed pine oak forest","Chiapas","Road between Teopisco and San Cristóbal.",16.61861,-92.5256,"Quercus L.","Quercus",NA,"",2288
2010,3,11,"","Chiapas","West of San Cristóbal de las Casas",16.73139,-92.6922,"Quercus L.","Quercus",NA,"",2517
2006,5,31,"Bosque de pino","Oaxaca","NE SAN ISIDRO LLANO GRANDE",17.155,-96.4022,"Quercus glabrescens Benth.","Quercus",NA,"glabrescens",3000
1999,9,16,"","Oaxaca","Rumbo a las ruinas por el tercer llano",17.89167,-97.18333,"Quercus castanea Née","Quercus",NA,"castanea",2160
2012,7,24,"Bosque de Pino-Encino","Oaxaca","San Francisco Higos. Distrito Silacayoapam, Región Mixteca",17.42581,-98.1,"Quercus acutifolia Née","Quercus",NA,"acutifolia",1992
2012,9,2,"","Oaxaca","Laguna Seca. Distrito Coixtlahuaca, Región Mixteca",17.89833,-97.23639,"Quercus rugosa Née","Quercus",NA,"rugosa",2470
2012,8,4,"","Oaxaca","Cerro Metate",16.85558,-95.91192,"Quercus glaucoides M.Martens & Galeotti","Quercus",NA,"glaucoides",1146
2007,8,NA,"","Oaxaca","A 21.9 km al NE de tecomavaca rumbo a la Toma",17.99317,-96.9528,"Quercus laurina Bonpl.","Quercus",NA,"laurina",2021
2009,7,31,"Selva baja caducifolia","Oaxaca","Cerro La Mesita",16.49889,-96.11214,"Quercus glaucoides M.Martens & Galeotti","Quercus",NA,"glaucoides",998
2011,5,5,"","Oaxaca","Distrito Miahuatlán.",16.12328,-96.26636,"Quercus candicans Née","Quercus",NA,"candicans",1970
2012,4,22,"","Oaxaca","Chivixhuyo",16.81444,-94.97611,"Quercus glabrescens Benth.","Quercus",NA,"glabrescens",208
2010,3,12,"","Chiapas","Road between Teopisco and San Cristobal",16.61861,-92.5256,"Quercus L.","Quercus",NA,"",2288
2009,7,31,"","Oaxaca","Loma Larga.",16.91658,-96.4051,"Quercus liebmannii Oerst. ex Trel.","Quercus",NA,"liebmannii",1658
2006,3,18,"Vegetación bosque de encino con elementos de bosque mesófilo de montaña.","Oaxaca","San Juan Coyula. Paraje Peña del Águila",17.90375,-96.9154,"Quercus castanea Née","Quercus",NA,"castanea",1492
2009,10,3,"Bosque de encino","Oaxaca","paraje: El Mirador, Mpio. Santa Catarina Lachatao, Dto. Ixtlán, Región: Sierra Norte",17.18083,-96.46389,"Quercus crassifolia Bonpl.","Quercus",NA,"crassifolia",2998
2004,7,29,"Bosque de Pino-Encino","Oaxaca","Santiago Suchilquitongo",17.25125,-96.91586,"Quercus magnoliifolia Née","Quercus",NA,"magnoliifolia",2024
2005,8,27,"","Chiapas","Cima del Cerro Cebú Polígono 5",15.82206,-93.04556,"Quercus L.","Quercus",NA,"",2200
2006,3,18,"","Oaxaca","San Juan Coyula. Región Cañada",17.90417,-96.9071,"Quercus magnoliifolia Née","Quercus",NA,"magnoliifolia",1736
2006,5,1,"","Oaxaca","San Juan Coyula Region Cañada. Paraje Cerro boludo a 500 m de la brecha que comunica a San juan Coyula y Buenos Aires",17.90692,-96.9122,"Quercus acutifolia Née","Quercus",NA,"acutifolia",1542
2006,4,30,"Vegetación bosque de Quercus","Oaxaca","Paraje La mojonera colindancia con San Lorenzo Papalo Loc. San Juan Coyula Región Cañada",17.90917,-96.883,"Quercus splendens Née","Quercus",NA,"splendens",2011
1998,12,2,"","Oaxaca","Camino a Punta Quetzal, por las cascadas, benito Juárea, Zona Oriente, Chimalapas",16.72111,-94.18778,"Quercus conspersa Benth.","Quercus",NA,"conspersa",1325
2014,6,7,"Vegetación bosque de encino, perturbado","Oaxaca","Paraje Cerca de El Rancho, a 5.7 km al N de San Andrés Lagunas Loc. San Andrés Lagunas Dto. Teposcolula Región Mixteca",17.61472,-97.5514,"Quercus glaucoides M.Martens & Galeotti","Quercus",NA,"glaucoides",2210
2012,9,30,"","Oaxaca","Santiago Apola. Paraje Ratón, a 3.5 km al NW de Santiago Apola",17.66833,-97.1619,"Quercus crassifolia Bonpl.","Quercus",NA,"crassifolia",2100
2010,3,19,"Exposed oak woodland on ridgetop on granite soil","Chiapas","Sierra Morena",16.15417,-93.6114,"Quercus L.","Quercus",NA,"",1314
2010,3,19,"Exposed oak woodland on ridgetop on granite soil","Chiapas","Sierra Morena",16.15417,-93.6114,"Quercus L.","Quercus",NA,"",1314
2010,3,11,"Dry roadside slope with mixed pine oak forest","Chiapas","West of San Cristobal de las Casas.",16.72194,-92.6925,"Quercus L.","Quercus",NA,"",2367
2010,3,11,"Dry roadside slope with mixed pine oak forest","Chiapas","West of San Cristobal de las Casas.",16.73139,-92.6922,"Quercus L.","Quercus",NA,"",2517
